date,dc_id,sku_id,leadtime_actual,vlt_pred,recent_mean_7,recent_mean_30,recent_std_30,recent_sum_7,recent_sum_30,demand_forecast_sum,future_demand_sum,demand_source,current_inv,dc_capacity,factory_inv,transport_cost,pt_box,box_volume,push_lb,push_ub,target_replenishment
2019-01-24,DC013,SKU005,1.0,1.0,56.142857142857146,46.43333333333333,47.227593158613914,393.0,1393.0,53.23,383.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-01-25,DC013,SKU005,2.0,2.0,55.57142857142857,47.63333333333333,46.48403549129051,389.0,1429.0,106.38,0.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-01-26,DC013,SKU005,1.0,1.0,105.14285714285714,58.0,76.04297030846003,736.0,1740.0,91.0,0.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-01-27,DC013,SKU005,2.0,2.0,105.14285714285714,56.36666666666667,76.7417675642729,736.0,1691.0,181.01999999999998,101.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-01-28,DC013,SKU005,3.0,3.0,105.14285714285714,53.96666666666667,77.33885756131188,736.0,1619.0,269.37,152.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-01-29,DC013,SKU005,5.0,5.0,107.57142857142857,56.13333333333333,76.7045123980475,753.0,1684.0,460.7,240.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-01-30,DC013,SKU005,1.0,1.0,96.14285714285714,57.333333333333336,76.09613802435852,673.0,1720.0,84.5,80.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-01-31,DC013,SKU005,3.0,3.0,79.42857142857143,57.93333333333333,75.85421690467987,556.0,1738.0,218.94,124.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-02-01,DC013,SKU005,3.0,3.0,85.71428571428571,55.8,74.28745968645495,600.0,1674.0,230.21999999999997,36.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-02-02,DC013,SKU005,5.0,5.0,43.57142857142857,57.36666666666667,74.45422904189003,305.0,1721.0,238.54999999999995,103.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-02-03,DC013,SKU005,1.0,1.0,48.714285714285715,57.766666666666666,74.30598151487463,341.0,1733.0,51.43,0.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-02-04,DC013,SKU005,7.0,7.0,48.714285714285715,55.1,74.89341315051234,341.0,1653.0,354.41,277.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-02-05,DC013,SKU005,2.0,2.0,39.42857142857143,55.1,74.89341315051234,276.0,1653.0,88.26,103.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-02-06,DC013,SKU005,3.0,3.0,34.285714285714285,55.1,74.89341315051234,240.0,1653.0,121.59,265.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-02-07,DC013,SKU005,1.0,1.0,29.142857142857142,53.06666666666667,75.53097966324076,204.0,1592.0,36.32,162.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-02-08,DC013,SKU005,2.0,2.0,32.42857142857143,56.166666666666664,75.60823735252366,227.0,1685.0,79.1,0.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-02-09,DC013,SKU005,3.0,3.0,43.0,58.96666666666667,77.88602071117913,301.0,1769.0,143.37,52.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-02-10,DC013,SKU005,3.0,3.0,37.857142857142854,57.766666666666666,78.50549166919613,265.0,1733.0,131.49,196.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-02-11,DC013,SKU005,2.0,2.0,37.857142857142854,56.333333333333336,79.15189335841703,265.0,1690.0,86.79999999999998,184.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-02-12,DC013,SKU005,4.0,4.0,39.57142857142857,56.733333333333334,78.89610608614063,277.0,1702.0,178.88,228.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-02-13,DC013,SKU005,4.0,4.0,45.285714285714285,58.06666666666667,78.26149897760853,317.0,1742.0,196.48,84.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-02-14,DC013,SKU005,1.0,1.0,65.85714285714286,58.36666666666667,78.5724647839319,461.0,1751.0,63.61,43.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-02-15,DC013,SKU005,4.0,4.0,57.0,59.333333333333336,78.17345386311705,399.0,1780.0,230.8,0.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-02-16,DC013,SKU005,4.0,4.0,40.0,56.6,77.25783671145167,280.0,1698.0,179.92000000000002,79.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-02-17,DC013,SKU005,6.0,6.0,40.0,55.266666666666666,77.8755131960975,280.0,1658.0,267.48,235.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-02-18,DC013,SKU005,4.0,4.0,40.0,54.06666666666667,78.43848261890051,280.0,1622.0,176.88,235.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-02-19,DC013,SKU005,3.0,3.0,38.285714285714285,54.06666666666667,78.43848261890051,268.0,1622.0,129.06,235.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-02-20,DC013,SKU005,3.0,3.0,32.57142857142857,54.06666666666667,78.4384826189005,228.0,1622.0,117.05999999999999,156.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-02-21,DC013,SKU005,5.0,5.0,23.285714285714285,55.1,78.55586122838534,163.0,1653.0,164.14999999999998,297.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-02-22,DC013,SKU005,1.0,1.0,29.428571428571427,54.03333333333333,77.93650549574885,206.0,1621.0,36.809999999999995,0.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-02-23,DC013,SKU005,2.0,2.0,33.57142857142857,51.333333333333336,75.83593402133907,235.0,1540.0,77.8,9.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-02-24,DC013,SKU005,4.0,4.0,33.57142857142857,50.13333333333333,76.35213742187503,235.0,1504.0,154.15999999999997,307.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-02-25,DC013,SKU005,1.0,1.0,33.57142857142857,37.36666666666667,45.35525205407736,235.0,1121.0,34.709999999999994,216.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-02-26,DC013,SKU005,1.0,1.0,34.857142857142854,37.666666666666664,45.13633667998424,244.0,1130.0,35.699999999999996,0.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-02-27,DC013,SKU005,6.0,6.0,65.71428571428571,44.86666666666667,54.75626803288267,460.0,1346.0,356.76,192.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-02-28,DC013,SKU005,4.0,4.0,54.42857142857143,42.7,55.20093598240281,381.0,1281.0,203.64000000000001,110.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-03-01,DC013,SKU005,2.0,2.0,54.142857142857146,44.233333333333334,55.63073690765645,379.0,1327.0,102.34,0.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-03-02,DC013,SKU005,6.0,6.0,43.857142857142854,43.03333333333333,56.180947739326086,307.0,1291.0,261.65999999999997,403.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-03-03,DC013,SKU005,2.0,2.0,43.857142857142854,40.36666666666667,56.26158152376767,307.0,1211.0,85.61999999999999,110.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-03-04,DC013,SKU005,5.0,5.0,43.857142857142854,37.43333333333333,55.995049384347865,307.0,1123.0,209.64999999999998,293.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-03-05,DC013,SKU005,1.0,1.0,58.285714285714285,39.9,57.48759286431579,408.0,1197.0,52.769999999999996,133.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-03-06,DC013,SKU005,3.0,3.0,27.428571428571427,39.9,57.48759286431579,192.0,1197.0,93.50999999999999,160.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-03-07,DC013,SKU005,3.0,3.0,46.42857142857143,44.333333333333336,59.33820204743502,325.0,1330.0,137.39999999999998,82.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-03-08,DC013,SKU005,1.0,1.0,45.857142857142854,46.93333333333333,59.046836400343146,321.0,1408.0,46.17999999999999,0.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-03-09,DC013,SKU005,4.0,4.0,57.57142857142857,49.666666666666664,58.707940027071494,403.0,1490.0,220.79999999999998,405.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-03-10,DC013,SKU005,3.0,3.0,57.57142857142857,46.233333333333334,58.499962013283024,403.0,1387.0,162.51,405.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-03-11,DC013,SKU005,4.0,4.0,57.57142857142857,40.833333333333336,54.93273664724482,403.0,1225.0,210.2,524.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-03-12,DC013,SKU005,4.0,4.0,73.71428571428571,48.266666666666666,63.34768258499193,516.0,1448.0,264.32,450.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-03-13,DC013,SKU005,1.0,1.0,84.28571428571429,50.733333333333334,62.85906634863598,590.0,1522.0,74.22,192.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-03-14,DC013,SKU005,4.0,4.0,80.71428571428571,53.93333333333333,63.24815324488841,565.0,1618.0,290.71999999999997,162.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-03-15,DC013,SKU005,6.0,6.0,97.0,59.0,67.84983419287036,679.0,1770.0,513.5999999999999,105.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-03-16,DC013,SKU005,2.0,2.0,106.71428571428571,59.2,68.10844294211988,747.0,1776.0,184.92,12.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-03-17,DC013,SKU005,3.0,3.0,106.71428571428571,57.833333333333336,68.86706195433504,747.0,1735.0,276.15,100.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-03-18,DC013,SKU005,4.0,4.0,106.71428571428571,56.4,69.60440599080874,747.0,1692.0,366.47999999999996,110.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-03-19,DC013,SKU005,5.0,5.0,76.57142857142857,56.8,69.3130098418279,536.0,1704.0,353.19999999999993,22.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-03-20,DC013,SKU005,5.0,5.0,78.57142857142857,59.733333333333334,68.70659033568435,550.0,1792.0,364.5999999999999,266.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-03-21,DC013,SKU005,1.0,1.0,63.142857142857146,59.733333333333334,68.70659033568435,442.0,1792.0,62.120000000000005,17.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-03-22,DC013,SKU005,6.0,6.0,36.42857142857143,59.9,68.56741208475059,255.0,1797.0,260.82,1193.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-03-23,DC013,SKU005,3.0,3.0,17.428571428571427,57.833333333333336,68.89416198456554,122.0,1735.0,88.64999999999999,904.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-03-24,DC013,SKU005,4.0,4.0,17.428571428571427,55.03333333333333,69.47828597642736,122.0,1651.0,114.83999999999997,1193.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-03-25,DC013,SKU005,4.0,4.0,17.428571428571427,52.63333333333333,70.09159879915867,122.0,1579.0,111.95999999999998,1236.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-03-26,DC013,SKU005,2.0,2.0,50.57142857142857,60.766666666666666,77.29841884253231,354.0,1823.0,107.25999999999999,289.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-03-27,DC013,SKU005,5.0,5.0,132.28571428571428,82.76666666666667,131.67122776910006,926.0,2483.0,587.15,658.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-03-28,DC013,SKU005,4.0,4.0,159.71428571428572,88.86666666666666,132.34972190710823,1118.0,2666.0,553.8399999999999,561.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-03-29,DC013,SKU005,3.0,3.0,172.85714285714286,84.9,130.24652266631406,1210.0,2547.0,439.40999999999997,274.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,23.0
2019-03-30,DC013,SKU005,1.0,1.0,211.42857142857142,94.46666666666667,134.14115285358514,1480.0,2834.0,176.33999999999997,0.0,rolling_proxy,483.0,70602.88,23.0,343.0,36.0,1.0,69000.0,71000.0,0.0
2019-01-01,DC013,SKU006,1.0,1.0,104.42857142857143,104.2,91.73527129735871,731.0,3126.0,104.35999999999999,426.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-02,DC013,SKU006,3.0,3.0,110.42857142857143,105.6,90.44578486585209,773.0,3168.0,326.93999999999994,593.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-03,DC013,SKU006,1.0,1.0,138.85714285714286,117.9,106.64093960576305,972.0,3537.0,132.57,507.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-04,DC013,SKU006,2.0,2.0,121.14285714285714,114.93333333333334,106.24843005376076,848.0,3448.0,238.56,0.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-05,DC013,SKU006,2.0,2.0,163.57142857142858,131.83333333333334,125.24644594647077,1145.0,3955.0,308.1,42.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-06,DC013,SKU006,2.0,2.0,163.57142857142858,123.43333333333334,125.35594210974693,1145.0,3703.0,303.06,84.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-07,DC013,SKU006,2.0,2.0,163.57142857142858,116.3,126.08598917669903,1145.0,3489.0,298.78,171.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-08,DC013,SKU006,4.0,4.0,157.57142857142858,117.7,125.01550570495912,1103.0,3531.0,582.44,438.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-09,DC013,SKU006,5.0,5.0,157.57142857142858,119.1,123.91996072734474,1103.0,3573.0,730.15,351.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-10,DC013,SKU006,4.0,4.0,115.14285714285714,119.2,123.92669876449816,806.0,3576.0,465.43999999999994,180.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-11,DC013,SKU006,3.0,3.0,127.28571428571429,117.03333333333333,122.42480231645149,891.0,3511.0,372.63,42.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-12,DC013,SKU006,7.0,7.0,74.57142857142857,117.43333333333334,122.47304011722564,522.0,3523.0,612.01,742.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-13,DC013,SKU006,5.0,5.0,74.57142857142857,110.43333333333334,122.98256877388039,522.0,3313.0,426.65,742.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-14,DC013,SKU006,1.0,1.0,74.57142857142857,107.53333333333333,124.5171295668012,522.0,3226.0,84.46,84.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-15,DC013,SKU006,4.0,4.0,74.57142857142857,108.93333333333334,123.53243388771315,522.0,3268.0,339.52,616.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-16,DC013,SKU006,3.0,3.0,80.57142857142857,111.73333333333333,121.97374945272264,564.0,3352.0,269.76,322.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-17,DC013,SKU006,2.0,2.0,104.14285714285714,117.23333333333333,126.27263713445161,729.0,3517.0,216.14,126.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-18,DC013,SKU006,2.0,2.0,107.71428571428571,119.16666666666667,127.01760595375043,754.0,3575.0,222.29999999999998,0.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-19,DC013,SKU006,3.0,3.0,106.0,117.53333333333333,126.60351057095097,742.0,3526.0,328.37999999999994,309.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-20,DC013,SKU006,2.0,2.0,106.0,114.73333333333333,128.2325838293667,742.0,3442.0,217.23999999999998,309.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-21,DC013,SKU006,2.0,2.0,106.0,107.46666666666667,128.35153117729274,742.0,3224.0,212.88,300.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-22,DC013,SKU006,4.0,4.0,125.71428571428571,113.46666666666667,127.39119104379058,880.0,3404.0,488.15999999999997,633.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-23,DC013,SKU006,2.0,2.0,132.14285714285714,117.76666666666667,125.65393834743986,925.0,3533.0,255.65999999999997,462.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-24,DC013,SKU006,4.0,4.0,114.57142857142857,117.86666666666666,125.69506310467763,802.0,3536.0,462.23999999999995,598.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-25,DC013,SKU006,2.0,2.0,116.57142857142857,124.86666666666666,124.78026909554072,816.0,3746.0,238.11999999999998,0.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-26,DC013,SKU006,3.0,3.0,134.57142857142858,125.7,125.54073708030661,942.0,3771.0,395.73,562.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-27,DC013,SKU006,4.0,4.0,134.57142857142858,118.7,126.49615277417203,942.0,3561.0,519.24,904.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-28,DC013,SKU006,6.0,6.0,134.57142857142858,111.7,127.0593430908041,942.0,3351.0,766.26,1085.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-29,DC013,SKU006,3.0,3.0,158.28571428571428,123.23333333333333,132.0039603782991,1108.0,3697.0,443.30999999999995,743.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-30,DC013,SKU006,1.0,1.0,170.71428571428572,130.43333333333334,130.9726901134567,1195.0,3913.0,158.63,342.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-01-31,DC013,SKU006,2.0,2.0,146.28571428571428,127.63333333333334,132.82030048988082,1024.0,3829.0,281.38,527.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-01,DC013,SKU006,2.0,2.0,165.14285714285714,137.63333333333333,137.21722033168996,1156.0,4129.0,313.78,126.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-02,DC013,SKU006,4.0,4.0,186.42857142857142,136.8,135.5289390991213,1305.0,4104.0,686.1599999999999,0.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-03,DC013,SKU006,1.0,1.0,204.42857142857142,138.13333333333333,135.2190157567427,1431.0,4144.0,184.54,0.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-04,DC013,SKU006,3.0,3.0,204.42857142857142,121.23333333333333,118.73996331854278,1431.0,3637.0,538.41,305.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-05,DC013,SKU006,2.0,2.0,155.0,121.23333333333333,118.73996331854278,1085.0,3637.0,289.74,305.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-06,DC013,SKU006,2.0,2.0,124.14285714285714,121.23333333333333,118.73996331854278,869.0,3637.0,246.53999999999996,515.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-07,DC013,SKU006,3.0,3.0,124.14285714285714,119.83333333333333,119.90776547923083,869.0,3595.0,368.54999999999995,210.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-08,DC013,SKU006,4.0,4.0,118.85714285714286,128.6,123.45838705140018,832.0,3858.0,487.12,182.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-09,DC013,SKU006,1.0,1.0,91.57142857142857,131.3,124.32032550364937,641.0,3939.0,103.49,0.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-10,DC013,SKU006,1.0,1.0,73.57142857142857,125.6,126.27419900095715,515.0,3768.0,89.17999999999999,104.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-11,DC013,SKU006,2.0,2.0,73.57142857142857,121.0,128.23702013589264,515.0,3630.0,175.59999999999997,83.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-12,DC013,SKU006,3.0,3.0,88.42857142857143,124.46666666666667,126.31039369567158,619.0,3734.0,297.71999999999997,336.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-13,DC013,SKU006,3.0,3.0,99.57142857142857,127.06666666666666,124.51156126596796,697.0,3812.0,323.46,331.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-14,DC013,SKU006,5.0,5.0,100.28571428571429,125.83333333333333,125.52717722558017,702.0,3775.0,539.75,345.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-15,DC013,SKU006,8.0,8.0,103.14285714285714,133.86666666666667,130.21693011620604,722.0,4016.0,898.8799999999999,849.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-16,DC013,SKU006,1.0,1.0,74.0,124.26666666666667,128.66440412518486,518.0,3728.0,89.08,0.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-17,DC013,SKU006,2.0,2.0,74.0,117.73333333333333,129.8270473446201,518.0,3532.0,174.24,339.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-18,DC013,SKU006,4.0,4.0,74.0,113.53333333333333,131.51875235958644,518.0,3406.0,343.43999999999994,720.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-19,DC013,SKU006,6.0,6.0,77.57142857142857,117.83333333333333,129.83453144504952,543.0,3535.0,537.9,732.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-20,DC013,SKU006,5.0,5.0,96.42857142857143,124.83333333333333,128.9509165880138,675.0,3745.0,524.75,631.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-21,DC013,SKU006,3.0,3.0,110.14285714285714,122.2,128.60362877202706,771.0,3666.0,341.28,199.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-22,DC013,SKU006,4.0,4.0,93.71428571428571,124.9,129.56474571940214,656.0,3747.0,412.28,329.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-23,DC013,SKU006,3.0,3.0,121.28571428571429,125.83333333333333,129.99361095411143,849.0,3775.0,367.95000000000005,329.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-24,DC013,SKU006,2.0,2.0,121.28571428571429,118.83333333333333,130.92366308485094,849.0,3565.0,241.10000000000002,329.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
2019-02-25,DC013,SKU006,1.0,1.0,121.28571428571429,110.43333333333334,130.19234061785488,849.0,3313.0,118.03,107.0,rolling_proxy,1854.0,70602.88,0.0,343.0,70.0,0.6,69000.0,71000.0,0.0
